,Surgeons,NPI,URL,Gender,Surgery Volume,Med School,Med Year,Residency,Certifications,Hospitals,# Death Cases,Death Rate,# Problem Cases,Problem Rate,Combined Score,Avg Review,# of Reviews
718,Dr. Thomas J. Langdon,1558331777,www.checkbook.org/surgeonratings/Lung-Surgery/Thomas-J-Langdon/1558331777/,Male,,University of Nebraska,1982,,Thoracic and Cardiac Surgery,CHI Health Bergan Mercy;Nebraska Methodist Hospital;,139,4.8,133,20.4,-0.5054865676532522,4.470000000000001,40.0
719,Dr. Robert A. Oakes,1992883599,www.checkbook.org/surgeonratings/Lung-Surgery/Robert-A-Oakes/1992883599/,Male,,Harvard University,2002,,Surgery;Thoracic and Cardiac Surgery,BryanLGH Medical Center;,-99,-99.0,43,37.3,1.2117424805609387,,
720,Dr. Richard B. Thompson,1699989772,www.checkbook.org/surgeonratings/Lung-Surgery/Richard-B-Thompson/1699989772/,Male,,Columbia University,1999,,Surgery;Thoracic and Cardiac Surgery,BryanLGH Medical Center;Lancaster General Hospital;,77,2.3,76,25.4,-0.6015101066396084,,
721,Dr. Karin Trujillo,1588869598,www.checkbook.org/surgeonratings/Lung-Surgery/Karin-Trujillo/1588869598/,Female,,New York University,1999,,Surgery;Thoracic and Cardiac Surgery,The Nebraska Medical Center;,-99,-99.0,59,27.9,0.15400068850793938,4.773563218390804,87.0
722,Dr. Nancy Anne Donahoe,1437137262,www.checkbook.org/surgeonratings/Lung-Surgery/Nancy-Anne-Donahoe/1437137262/,Female,,,,,Thoracic and Cardiac Surgery,Summerlin Hospital Medical Center;St. Rose Dominican Hospitals - Siena Campus;Desert Springs Hospital Medical Center;,-99,-99.0,22,17.5,-1.0162668261038899,4.354166666666667,24.0
723,Dr. Harry W. Donias,1568440394,www.checkbook.org/surgeonratings/Lung-Surgery/Harry-W-Donias/1568440394/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,Glenwood Regional Medical Center;,-99,-99.0,21,40.4,1.5605722204933112,4.265714285714285,35.0
724,Dr. J. Randall Feikes,1790811396,www.checkbook.org/surgeonratings/Lung-Surgery/J-Randall-Feikes/1790811396/,Male,,,,,Thoracic and Cardiac Surgery,Sunrise Hospital and Medical Center;MountainView Hospital;Desert Springs Hospital Medical Center;Valley Hospital Medical Center;St. Rose Dominican Hospitals - San Martin Campus;St. Rose Dominican Hospitals - Siena Campus;Summerlin Hospital Medical Center;,-99,-99.0,21,18.3,-0.926246248056826,4.535593220338983,59.0
725,Dr. John H. Ganser,1437187861,www.checkbook.org/surgeonratings/Lung-Surgery/John-H-Ganser/1437187861/,Male,,Baylor University,1989,Oregon Health and Science University Hospital,Surgery,Saint Mary's Regional Medical Center;Renown Regional Medical Center;Renown South Meadows Medical Center;,-99,-99.0,93,24.1,-0.27359705721561334,4.514285714285714,56.0
726,Dr. William H. Thomas,1700840063,www.checkbook.org/surgeonratings/Lung-Surgery/William-H-Thomas/1700840063/,Male,,Tulane University,1969,Tulane University Hospital and Clinics,Surgery,Carson Tahoe Regional Medical Center;Sierra Surgery Hospital;,-99,-99.0,27,4.0,-2.5353640806480913,,
727,Dr. Peter George Vajtai,1831166164,www.checkbook.org/surgeonratings/Lung-Surgery/Peter-George-Vajtai/1831166164/,Male,,Foreign Medical School--Hungary,1973,Oregon Health and Science University,Thoracic and Cardiac Surgery,MountainView Hospital;Sunrise Hospital and Medical Center;Southern Hills Hospital and Medical Center;,-99,-99.0,27,16.7,-1.1062874041509536,5.0,18.0
728,Dr. Robert G. Wiencek,1609902279,www.checkbook.org/surgeonratings/Lung-Surgery/Robert-G-Wiencek/1609902279/,Male,,Saint Louis University,1983,,Thoracic and Cardiac Surgery,St. Rose Dominican Hospitals - San Martin Campus;Sunrise Hospital and Medical Center;MountainView Hospital;St. Rose Dominican Hospitals - Siena Campus;Desert Springs Hospital Medical Center;Valley Hospital Medical Center;,-99,-99.0,45,24.0,-0.28484962947149645,4.595238095238095,105.0
729,Dr. Yvon Baribeau,1972588812,www.checkbook.org/surgeonratings/Lung-Surgery/Yvon-Baribeau/1972588812/,Male,,Foreign Medical School--Canada,1980,U Montreal,Surgery;Thoracic and Cardiac Surgery;Vascular Surgery,Catholic Medical Center;,-99,-99.0,39,23.3,-0.3636176352626772,4.635135135135134,37.0
730,Dr. David J. Finley,1619162427,www.checkbook.org/surgeonratings/Lung-Surgery/David-J-Finley/1619162427/,Male,,University of Vermont,1999,,Surgery;Thoracic and Cardiac Surgery,Memorial Sloan-Kettering Cancer Center;,201,3.1,195,24.6,-0.5257722851404423,4.736893203883495,103.0
731,Dr. Lawrence Michael Hoepp,1710976964,www.checkbook.org/surgeonratings/Lung-Surgery/Lawrence-Michael-Hoepp/1710976964/,Male,,Temple University,1973,Strong Meml Hosp-U Rochester,Surgery;Vascular Surgery,Elliot Hospital;Catholic Medical Center;,-99,-99.0,51,30.3,0.424062422649131,4.348979591836735,49.0
732,Dr. Roderick Start Mckee,1710948526,www.checkbook.org/surgeonratings/Lung-Surgery/Roderick-Start-Mckee/1710948526/,Male,,New York Medical College,1979,Med Coll Penn Hosp,Surgery,Exeter Hospital;,-99,-99.0,23,33.9,0.8291550238609179,4.829629629629631,135.0
733,Dr. Steven Milman,1588821078,www.checkbook.org/surgeonratings/Lung-Surgery/Steven-Milman/1588821078/,Male,,Cornell University,2002,Rhode Island Hospital,Surgery;Thoracic and Cardiac Surgery,Portsmouth Regional Hospital;Greater Baltimore Medical Center;,-99,-99.0,34,32.8,0.705376729046205,3.6714285714285713,21.0
734,Dr. George Darby Pope,1821024860,www.checkbook.org/surgeonratings/Lung-Surgery/George-Darby-Pope/1821024860/,Male,,Johns Hopkins University,1999,,Surgery;Thoracic and Cardiac Surgery,Concord Hospital;,118,6.3,107,17.8,-0.42536729974967236,4.4,7.0
735,Dr. Benjamin Westbrook,1669457503,www.checkbook.org/surgeonratings/Lung-Surgery/Benjamin-Westbrook/1669457503/,Male,,University of South Alabama,1979,Boston U Med Ctr,Surgery;Thoracic and Cardiac Surgery,Catholic Medical Center;,-99,-99.0,49,15.4,-1.2525708434774323,4.488372093023256,43.0
736,Dr. Ghulam Abbas,1003887407,www.checkbook.org/surgeonratings/Lung-Surgery/Ghulam-Abbas/1003887407/,Male,,,,Long Island Jewish Medical Center,Surgery;Thoracic and Cardiac Surgery,UPMC Passavant;,-99,-99.0,36,28.5,0.22151612204323737,4.702222222222223,135.0
737,Dr. George Batsides,1992874705,www.checkbook.org/surgeonratings/Lung-Surgery/George-Batsides/1992874705/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,Robert Wood Johnson University Hospital;St. Francis Medical Center (Trenton);,-99,-99.0,14,38.2,1.3130156308638863,4.261904761904762,42.0
738,Dr. Jean Philippe Bocage,1083789010,www.checkbook.org/surgeonratings/Lung-Surgery/Jean-Philippe-Bocage/1083789010/,Male,,Rutgers University,1984,,Thoracic and Cardiac Surgery,Robert Wood Johnson University Hospital Somerset;Saint Peter's University Hospital;CentraState Medical Center;Robert Wood Johnson University Hospital;,332,8.1,320,30.9,0.5833594316867323,4.108695652173913,23.0
739,Dr. Frank W. Bowen,1467496612,www.checkbook.org/surgeonratings/Lung-Surgery/Frank-W-Bowen/1467496612/,Male,,University of Pennsylvania,1996,,Surgery;Thoracic and Cardiac Surgery,Cooper University Hospital;,-99,-99.0,71,27.6,0.12024297174029076,4.758620689655173,29.0
740,Dr. Robert J. Caccavale,1386719318,www.checkbook.org/surgeonratings/Lung-Surgery/Robert-J-Caccavale/1386719318/,Male,,Buffalo State University,1981,,Thoracic and Cardiac Surgery,Robert Wood Johnson University Hospital Somerset;CentraState Medical Center;Saint Peter's University Hospital;,189,6.0,179,31.1,0.2776482138205338,4.6499999999999995,12.0
741,Dr. Manny E. Christakos,1255393740,www.checkbook.org/surgeonratings/Lung-Surgery/Manny-E-Christakos/1255393740/,Male,,Buffalo State University,1971,U Calif Irvine,None,St. Joseph's Regional Medical Center;St. Mary's Hospital Passaic;Chilton Medical Center;,-99,-99.0,44,27.2,0.07523268271675863,4.387499999999999,8.0
742,Dr. Christopher C. Derivaux,1790733004,www.checkbook.org/surgeonratings/Lung-Surgery/Christopher-C-Derivaux/1790733004/,Male,,Rutgers University,1993,,Thoracic and Cardiac Surgery,Virtua Berlin/Voorhees;Virtua Memorial;Our Lady of Lourdes Medical Center;AtlantiCare Regional Medical Center;,167,6.0,157,29.0,0.15949620513376253,4.05,14.0
743,Dr. Morris M. Eisen,1558326579,www.checkbook.org/surgeonratings/Lung-Surgery/Morris-M-Eisen/1558326579/,Male,,University of Osteopathic Medicine And Health Sciences,1979,,None,Virtua Berlin/Voorhees;Kennedy University Hospital;,-99,-99.0,30,31.7,0.5815984342314925,4.343999999999999,50.0
744,Dr. Elie Elmann,1225138290,www.checkbook.org/surgeonratings/Lung-Surgery/Elie-Elmann/1225138290/,Male,,New York Medical College,1987,New York Med Coll,Thoracic and Cardiac Surgery,Hackensack University Medical Center;Good Samaritan Hospital (Suffern);Englewood Hospital and Medical Center;,146,5.7,143,24.6,-0.1333409259416745,4.437662337662338,77.0
745,Dr. Mark Howard Forman,1235190190,www.checkbook.org/surgeonratings/Lung-Surgery/Mark-Howard-Forman/1235190190/,Male,,Tulane University,1976,,Thoracic and Cardiac Surgery,Saint Barnabas Medical Center;,60,5.1,57,19.7,-0.4995900291028309,,
746,Dr. John A. Heim,1538117825,www.checkbook.org/surgeonratings/Lung-Surgery/John-A-Heim/1538117825/,Male,,Rutgers University,1985,,Surgery;Thoracic and Cardiac Surgery,University Medical Center of Princeton at Plainsboro;,-99,-99.0,50,19.3,-0.8137205254979962,4.565384615384616,78.0
747,Dr. James Norman Heller,1972546083,www.checkbook.org/surgeonratings/Lung-Surgery/James-Norman-Heller/1972546083/,Male,,Tufts University,1976,UMDNJ - University Hospital,Thoracic and Cardiac Surgery,JFK Medical Center (Edison);Bayonne Medical Center;,-99,-99.0,42,22.6,-0.44238564105385797,3.7350000000000003,40.0
748,Dr. Gary Michael Kline,1497825830,www.checkbook.org/surgeonratings/Lung-Surgery/Gary-Michael-Kline/1497825830/,Male,,Wayne State University,1986,Detroit Med Ctr-Wayne State U,Thoracic and Cardiac Surgery,Winthrop University Hospital;Holy Name Medical Center;,-99,-99.0,26,41.2,1.6505927985403754,3.971428571428571,14.0
749,Dr. Robert J. Korst,1821185901,www.checkbook.org/surgeonratings/Lung-Surgery/Robert-J-Korst/1821185901/,Male,,University of Connecticut,1989,U Conn,Surgery;Thoracic and Cardiac Surgery,The Valley Hospital;,139,4.1,134,29.4,-0.1047754128458789,4.469064748201439,139.0
750,Dr. John Eugene Langenfeld,1144399858,www.checkbook.org/surgeonratings/Lung-Surgery/John-Eugene-Langenfeld/1144399858/,Male,,Rush University,1987,,Thoracic and Cardiac Surgery,Robert Wood Johnson University Hospital;,263,5.2,253,35.2,0.38757783454343714,3.3510000000000004,100.0
751,Dr. Benjamin Lee,1164407714,www.checkbook.org/surgeonratings/Lung-Surgery/Benjamin-Lee/1164407714/,Male,,New York Medical College,2001,,Surgery;Thoracic and Cardiac Surgery,The Valley Hospital;,170,5.9,162,29.8,0.1894129803419573,4.664,25.0
752,Dr. Daniel James Lee,1992799977,www.checkbook.org/surgeonratings/Lung-Surgery/Daniel-James-Lee/1992799977/,Male,,Mount Sinai School of Medicine,1991,,Surgery;Vascular Surgery,Capital Health Medical Center - Hopewell;,-99,-99.0,22,32.5,0.6716190122785564,4.683233532934131,167.0
753,Dr. James S. Mccaughan,1982659553,www.checkbook.org/surgeonratings/Lung-Surgery/James-S-Mccaughan/1982659553/,Male,,Thomas Jefferson University,1956,University of Pennsylvania,Surgery;Thoracic Surgery,Community Medical Center (Toms River);Ocean Medical Center;,135,5.2,131,21.1,-0.4057285094963127,2.9105263157894736,38.0
754,Dr. Amrit P. Nayar,1821063488,www.checkbook.org/surgeonratings/Lung-Surgery/Amrit-P-Nayar/1821063488/,Male,,Foreign Medical School--India,1972,Michael Reese Hosp Med Ctr,Thoracic and Cardiac Surgery,Kennedy University Hospital;,-99,-99.0,19,58.3,3.574782654296363,4.446153846153846,13.0
755,Dr. Arthur Ng,1053352534,www.checkbook.org/surgeonratings/Lung-Surgery/Arthur-Ng/1053352534/,Male,,Yeshiva University,1988,Yale New Haven Hospital,Surgery;Thoracic and Cardiac Surgery,Deborah Heart and Lung Center;,-99,-99.0,66,27.7,0.1314955439961735,4.371428571428571,21.0
756,Dr. Ugochukwu C. Ogwudu,1508070061,www.checkbook.org/surgeonratings/Lung-Surgery/Ugochukwu-C-Ogwudu/1508070061/,Male,,Tufts University,2003,,None,Inspira Medical Center Vineland;Inspira Medical Center Woodbury;,-99,-99.0,20,28.0,0.16525326076382252,5.0,2.0
757,Dr. Subroto Paul,1275648933,www.checkbook.org/surgeonratings/Lung-Surgery/Subroto-Paul/1275648933/,Male,,Harvard University,1999,Brigham and Womens Hospital,Surgery;Thoracic and Cardiac Surgery,New York-Presbyterian/Queens;NewYork-Presbyterian;,-99,-99.0,37,30.1,0.40155727813736514,4.754545454545455,33.0
758,Dr. Timothy Scott Pilla,1023019312,www.checkbook.org/surgeonratings/Lung-Surgery/Timothy-Scott-Pilla/1023019312/,Male,,Thomas Jefferson University,1982,,Surgery;Vascular Surgery,Inspira Medical Center Woodbury;,-99,-99.0,14,63.3,4.137411267090512,4.3,50.0
759,Dr. Michael A. Pontoriero,1275536765,www.checkbook.org/surgeonratings/Lung-Surgery/Michael-A-Pontoriero/1275536765/,Male,,Rutgers University,1985,,Surgery;Thoracic and Cardiac Surgery,Clara Maass Medical Center;,-99,-99.0,24,25.3,-0.13856619014501773,3.7962962962962963,27.0
760,Dr. Nabil P. Rizk,1578549168,www.checkbook.org/surgeonratings/Lung-Surgery/Nabil-P-Rizk/1578549168/,Male,,Yale University,1992,,Surgery;Thoracic and Cardiac Surgery,Memorial Sloan-Kettering Cancer Center;,252,1.6,242,17.4,-1.1572675935822878,4.668686868686868,297.0
761,Dr. Peter D. Scalia,1285633321,www.checkbook.org/surgeonratings/Lung-Surgery/Peter-D-Scalia/1285633321/,Male,,Rutgers University,1983,University at Buffalo - State University of New York,Thoracic and Cardiac Surgery,Jersey Shore University Medical Center;Ocean Medical Center;Riverview Medical Center;,76,8.6,74,33.2,0.7882315817060728,3.9000000000000004,18.0
762,Dr. Shamji K. Shah,1588631626,www.checkbook.org/surgeonratings/Lung-Surgery/Shamji-K-Shah/1588631626/,Male,,,,,None,Saint Barnabas Medical Center;,-99,-99.0,18,26.5,-0.0035353230744221116,4.2,5.0
763,Dr. Huzaifa Abbas Shakir,1437290707,www.checkbook.org/surgeonratings/Lung-Surgery/Huzaifa-Abbas-Shakir/1437290707/,Male,,Boston University,1999,,Surgery;Thoracic and Cardiac Surgery,St. Mary's Hospital Passaic;HackensackUMC Mountainside;,-99,-99.0,18,20.4,-0.6899422306832838,,
764,Dr. Loki Skylizard,1326110081,www.checkbook.org/surgeonratings/Lung-Surgery/Loki-Skylizard/1326110081/,Male,,University of Michigan,2001,,Surgery;Thoracic and Cardiac Surgery,Monmouth Medical Center;Pocono Medical Center;,-99,-99.0,21,26.3,-0.02604046758618798,4.748148148148148,54.0
765,Dr. Anthony J. Squillaro,1740289875,www.checkbook.org/surgeonratings/Lung-Surgery/Anthony-J-Squillaro/1740289875/,Male,,Rutgers University,1985,,Surgery;Thoracic and Cardiac Surgery,Jersey Shore University Medical Center;Ocean Medical Center;Monmouth Medical Center;Riverview Medical Center;,73,7.4,69,37.1,0.8265345749117442,4.5456521739130435,92.0
766,Dr. Jay Steinberg,1720294069,www.checkbook.org/surgeonratings/Lung-Surgery/Jay-Steinberg/1720294069/,Male,,New York College of Osteo Medicine,1998,,Thoracic and Cardiac Surgery,Virtua Berlin/Voorhees;Virtua Memorial;Our Lady of Lourdes Medical Center;,-99,-99.0,37,20.7,-0.6561845139156347,3.770731707317074,41.0
767,Dr. Federico A. Steiner,1598828527,www.checkbook.org/surgeonratings/Lung-Surgery/Federico-A-Steiner/1598828527/,Male,,New York University,1997,,Thoracic and Cardiac Surgery,Morristown Memorial Hospital;,148,3.0,138,24.9,-0.5239869405719552,4.670886075949367,79.0
768,Dr. Lewis Wetstein,1790774230,www.checkbook.org/surgeonratings/Lung-Surgery/Lewis-Wetstein/1790774230/,Male,,Foreign Medical School--Spain,1973,Kings County Hospital Center,Thoracic and Cardiac Surgery,Community Medical Center (Toms River);,-99,-99.0,20,18.7,-0.8812359590332942,1.8903030303030302,165.0
769,Dr. Mark Dennis Widmann,1982674248,www.checkbook.org/surgeonratings/Lung-Surgery/Mark-Dennis-Widmann/1982674248/,Male,,Yale University,1987,Yale New Haven Hospital,Thoracic and Cardiac Surgery,Morristown Memorial Hospital;,412,4.1,389,27.2,-0.22855370766059158,3.8,66.0
770,Dr. Ignatios S. Zairis,1760519151,www.checkbook.org/surgeonratings/Lung-Surgery/Ignatios-S-Zairis/1760519151/,Male,,,,,Surgery,Holy Name Medical Center;Englewood Hospital and Medical Center;The Valley Hospital;,-99,-99.0,37,35.7,1.0317013244668118,4.365217391304348,23.0
771,Dr. Alfredo F. Gurmendi,1346241361,www.checkbook.org/surgeonratings/Lung-Surgery/Alfredo-F-Gurmendi/1346241361/,Male,,University of Texas-Houston,1992,,Surgery;Thoracic and Cardiac Surgery,MountainView Regional Medical Center;Memorial Medical Center of Las Cruces;,-99,-99.0,18,28.6,0.2327686942991205,4.3125,16.0
772,Dr. Jess Schwartz,1912913518,www.checkbook.org/surgeonratings/Lung-Surgery/Jess-Schwartz/1912913518/,Male,,New York University,1993,,Surgery;Thoracic and Cardiac Surgery,University of New Mexico Hospital;,-99,-99.0,33,20.2,-0.7124473751950495,4.5636363636363635,22.0
773,Dr. Prasad S. Adusumilli,1689877037,www.checkbook.org/surgeonratings/Lung-Surgery/Prasad-S-Adusumilli/1689877037/,Male,,,,Lenox Hill Hospital,Thoracic and Cardiac Surgery,Memorial Sloan-Kettering Cancer Center;,134,2.7,128,20.2,-0.8337029300312166,4.450769230769231,65.0
774,Dr. Nasser Khaled A. Altorki,1700973898,www.checkbook.org/surgeonratings/Lung-Surgery/Nasser-Khaled-A-Altorki/1700973898/,Male,,Foreign Medical School--Egypt,1978,U Chicago-Pritzker Sch Med,Surgery;Thoracic and Cardiac Surgery,NewYork-Presbyterian;,330,2.7,316,24.8,-0.5748937681459082,4.328947368421052,152.0
775,Dr. Shahriyour Andaz,1497735153,www.checkbook.org/surgeonratings/Lung-Surgery/Shahriyour-Andaz/1497735153/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,South Nassau Communities Hospital;,-99,-99.0,45,23.7,-0.3186073462391455,4.46923076923077,52.0
776,Dr. Matthew Dominic Bacchetta,1598866840,www.checkbook.org/surgeonratings/Lung-Surgery/Matthew-Dominic-Bacchetta/1598866840/,Male,,Cornell University,1998,,Surgery;Thoracic and Cardiac Surgery,NewYork-Presbyterian;,-99,-99.0,60,19.1,-0.8362256700097621,4.3,24.0
777,Dr. Manjit S. Bains,1932184934,www.checkbook.org/surgeonratings/Lung-Surgery/Manjit-S-Bains/1932184934/,Male,,Foreign Medical School--India,1963,Rochester Genl Hosp,Surgery;Thoracic and Cardiac Surgery,Memorial Sloan-Kettering Cancer Center;,188,2.0,180,25.7,-0.6299117897017954,3.741007194244604,139.0
778,Dr. Charles Tanos Bakhos,1124200167,www.checkbook.org/surgeonratings/Lung-Surgery/Charles-Tanos-Bakhos/1124200167/,Male,,,,,Surgery;Thoracic and Cardiac Surgery,Albany Medical Center Hospital;,-99,-99.0,16,31.1,0.5140830006961948,4.5,8.0
779,Dr. Faiz Y. Bhora,1396791000,www.checkbook.org/surgeonratings/Lung-Surgery/Faiz-Y-Bhora/1396791000/,Male,,,,,Thoracic and Cardiac Surgery,Mount Sinai St. Luke's;,-99,-99.0,25,21.9,-0.5211536468450391,4.762686567164179,67.0
780,Dr. Thomas Victor Bilfinger,1780602730,www.checkbook.org/surgeonratings/Lung-Surgery/Thomas-Victor-Bilfinger/1780602730/,Male,,Foreign Medical School--Switzerland,1978,Univ of Texas Medical Branch Hospital,Surgery;Surgical Critical Care;Thoracic and Cardiac Surgery,Stony Brook University Medical Center;,100,2.1,95,18.4,-1.0255371632261867,2.4352941176470586,34.0
781,Dr. William E. Bollengier,1275569808,www.checkbook.org/surgeonratings/Lung-Surgery/William-E-Bollengier/1275569808/,Male,,Yale University,1969,University of North Carolina Hospitals,None,Vassar Brothers Medical Center;,60,6.1,58,26.1,0.011427421238796632,4.5,8.0
782,Dr. John P. Breard,1427219757,www.checkbook.org/surgeonratings/Lung-Surgery/John-P-Breard/1427219757/,Male,,Louisiana State University-New Orleans,2003,,None,Southside Regional Medical Center;,-99,-99.0,19,34.6,0.9079230296520989,5.0,24.0
783,Dr. Gregory R. Brevetti,1619954435,www.checkbook.org/surgeonratings/Lung-Surgery/Gregory-R-Brevetti/1619954435/,Male,,SUNY-Downstate,1993,University of Iowa Hospitals and Clinics,Surgery;Thoracic and Cardiac Surgery,John T. Mather Memorial Hospital;Lutheran Medical Center (Brooklyn);Mount Sinai Beth Israel Medical Center - Petrie Division;,-99,-99.0,24,26.3,-0.02604046758618798,4.091666666666667,24.0
